InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_5_10_pe_0%_po_30.0%_1.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.01,20
random_nrc_5_10_pe_0%_po_30.0%_2.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_30.0%_3.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_30.0%_4.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_30.0%_5.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_50.0%_1.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_50.0%_2.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_50.0%_3.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_50.0%_4.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_50.0%_5.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_70.0%_1.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_70.0%_2.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_70.0%_3.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_70.0%_4.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_70.0%_5.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_90.0%_1.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_90.0%_2.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_90.0%_3.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_90.0%_4.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_0%_po_90.0%_5.txt,ILP,5,10,50,50,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_20.0%_po_30.0%_1.txt,ILP,5,10,50,40,False,00:00:00.00,00:00:00.00,20
random_nrc_5_10_pe_20.0%_po_30.0%_2.txt,ILP,5,10,50,38,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_30.0%_3.txt,ILP,5,10,50,35,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_30.0%_4.txt,ILP,5,10,50,44,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_30.0%_5.txt,ILP,5,10,50,40,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_50.0%_1.txt,ILP,5,10,50,45,False,00:00:00.00,00:00:00.00,19
random_nrc_5_10_pe_20.0%_po_50.0%_2.txt,ILP,5,10,50,43,False,00:00:00.00,00:00:00.00,19
random_nrc_5_10_pe_20.0%_po_50.0%_3.txt,ILP,5,10,50,36,False,00:00:00.00,00:00:00.00,16
random_nrc_5_10_pe_20.0%_po_50.0%_4.txt,ILP,5,10,50,44,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_50.0%_5.txt,ILP,5,10,50,41,False,00:00:00.00,00:00:00.00,16
random_nrc_5_10_pe_20.0%_po_70.0%_1.txt,ILP,5,10,50,43,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_70.0%_2.txt,ILP,5,10,50,38,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_70.0%_3.txt,ILP,5,10,50,43,False,00:00:00.00,00:00:00.00,19
random_nrc_5_10_pe_20.0%_po_70.0%_4.txt,ILP,5,10,50,37,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_70.0%_5.txt,ILP,5,10,50,40,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_90.0%_1.txt,ILP,5,10,50,40,False,00:00:00.00,00:00:00.00,17
random_nrc_5_10_pe_20.0%_po_90.0%_2.txt,ILP,5,10,50,40,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_90.0%_3.txt,ILP,5,10,50,38,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_20.0%_po_90.0%_4.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_20.0%_po_90.0%_5.txt,ILP,5,10,50,42,False,00:00:00.00,00:00:00.00,18
random_nrc_5_10_pe_40.0%_po_30.0%_1.txt,ILP,5,10,50,28,False,00:00:00.00,00:00:00.00,13
random_nrc_5_10_pe_40.0%_po_30.0%_2.txt,ILP,5,10,50,24,False,00:00:00.00,00:00:00.00,12
random_nrc_5_10_pe_40.0%_po_30.0%_3.txt,ILP,5,10,50,29,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_30.0%_4.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_30.0%_5.txt,ILP,5,10,50,32,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_50.0%_1.txt,ILP,5,10,50,29,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_50.0%_2.txt,ILP,5,10,50,29,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_50.0%_3.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,16
random_nrc_5_10_pe_40.0%_po_50.0%_4.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_50.0%_5.txt,ILP,5,10,50,28,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_70.0%_1.txt,ILP,5,10,50,34,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_70.0%_2.txt,ILP,5,10,50,24,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_70.0%_3.txt,ILP,5,10,50,33,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_70.0%_4.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,16
random_nrc_5_10_pe_40.0%_po_70.0%_5.txt,ILP,5,10,50,28,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_90.0%_1.txt,ILP,5,10,50,26,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_90.0%_2.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_90.0%_3.txt,ILP,5,10,50,31,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_40.0%_po_90.0%_4.txt,ILP,5,10,50,32,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_40.0%_po_90.0%_5.txt,ILP,5,10,50,27,False,00:00:00.00,00:00:00.00,15
random_nrc_5_10_pe_60.0%_po_30.0%_1.txt,ILP,5,10,50,10,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_60.0%_po_30.0%_2.txt,ILP,5,10,50,24,False,00:00:00.00,00:00:00.00,13
random_nrc_5_10_pe_60.0%_po_30.0%_3.txt,ILP,5,10,50,18,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_30.0%_4.txt,ILP,5,10,50,15,False,00:00:00.00,00:00:00.00,9
random_nrc_5_10_pe_60.0%_po_30.0%_5.txt,ILP,5,10,50,24,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_50.0%_1.txt,ILP,5,10,50,13,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_60.0%_po_50.0%_2.txt,ILP,5,10,50,25,False,00:00:00.00,00:00:00.00,12
random_nrc_5_10_pe_60.0%_po_50.0%_3.txt,ILP,5,10,50,21,False,00:00:00.00,00:00:00.00,13
random_nrc_5_10_pe_60.0%_po_50.0%_4.txt,ILP,5,10,50,26,False,00:00:00.00,00:00:00.00,14
random_nrc_5_10_pe_60.0%_po_50.0%_5.txt,ILP,5,10,50,22,False,00:00:00.00,00:00:00.00,12
random_nrc_5_10_pe_60.0%_po_70.0%_1.txt,ILP,5,10,50,18,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_70.0%_2.txt,ILP,5,10,50,21,False,00:00:00.00,00:00:00.00,13
random_nrc_5_10_pe_60.0%_po_70.0%_3.txt,ILP,5,10,50,17,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_70.0%_4.txt,ILP,5,10,50,19,False,00:00:00.00,00:00:00.00,12
random_nrc_5_10_pe_60.0%_po_70.0%_5.txt,ILP,5,10,50,23,False,00:00:00.00,00:00:00.00,12
random_nrc_5_10_pe_60.0%_po_90.0%_1.txt,ILP,5,10,50,13,False,00:00:00.00,00:00:00.00,7
random_nrc_5_10_pe_60.0%_po_90.0%_2.txt,ILP,5,10,50,19,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_90.0%_3.txt,ILP,5,10,50,18,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_90.0%_4.txt,ILP,5,10,50,18,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_60.0%_po_90.0%_5.txt,ILP,5,10,50,18,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_80.0%_po_30.0%_1.txt,ILP,5,10,50,7,False,00:00:00.00,00:00:00.00,6
random_nrc_5_10_pe_80.0%_po_30.0%_2.txt,ILP,5,10,50,9,False,00:00:00.00,00:00:00.00,7
random_nrc_5_10_pe_80.0%_po_30.0%_3.txt,ILP,5,10,50,12,False,00:00:00.00,00:00:00.00,10
random_nrc_5_10_pe_80.0%_po_30.0%_4.txt,ILP,5,10,50,15,False,00:00:00.00,00:00:00.00,11
random_nrc_5_10_pe_80.0%_po_30.0%_5.txt,ILP,5,10,50,8,False,00:00:00.00,00:00:00.00,5
random_nrc_5_10_pe_80.0%_po_50.0%_1.txt,ILP,5,10,50,13,False,00:00:00.00,00:00:00.00,9
random_nrc_5_10_pe_80.0%_po_50.0%_2.txt,ILP,5,10,50,11,False,00:00:00.00,00:00:00.00,7
random_nrc_5_10_pe_80.0%_po_50.0%_3.txt,ILP,5,10,50,10,False,00:00:00.00,00:00:00.00,6
random_nrc_5_10_pe_80.0%_po_50.0%_4.txt,ILP,5,10,50,11,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_80.0%_po_50.0%_5.txt,ILP,5,10,50,12,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_80.0%_po_70.0%_1.txt,ILP,5,10,50,9,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_80.0%_po_70.0%_2.txt,ILP,5,10,50,7,False,00:00:00.00,00:00:00.00,6
random_nrc_5_10_pe_80.0%_po_70.0%_3.txt,ILP,5,10,50,7,False,00:00:00.00,00:00:00.00,6
random_nrc_5_10_pe_80.0%_po_70.0%_4.txt,ILP,5,10,50,9,False,00:00:00.00,00:00:00.00,8
random_nrc_5_10_pe_80.0%_po_70.0%_5.txt,ILP,5,10,50,11,False,00:00:00.00,00:00:00.00,7
random_nrc_5_10_pe_80.0%_po_90.0%_1.txt,ILP,5,10,50,9,False,00:00:00.00,00:00:00.00,7
random_nrc_5_10_pe_80.0%_po_90.0%_2.txt,ILP,5,10,50,9,False,00:00:00.00,00:00:00.00,5
random_nrc_5_10_pe_80.0%_po_90.0%_3.txt,ILP,5,10,50,11,False,00:00:00.00,00:00:00.00,6
random_nrc_5_10_pe_80.0%_po_90.0%_4.txt,ILP,5,10,50,8,False,00:00:00.00,00:00:00.00,5
random_nrc_5_10_pe_80.0%_po_90.0%_5.txt,ILP,5,10,50,10,False,00:00:00.00,00:00:00.00,6
